Time (s),x (km),y (km),z (km),vx (km/s),vy (km/s),vz (km/s)
13590.0,-3432.2718306980496,1059.4501595471468,6008.438653717657,-6.576585468590561,-0.6424166222224419,-3.6433226381439754
13600.0,-3497.8382791607055,1052.9644419777514,5971.65635240315,-6.536323316248293,-0.6546892062916998,-3.7129239006111914
13610.0,-3562.9982970230158,1046.356375421313,5934.180175705433,-6.495301710293323,-0.6668857089084009,-3.782093684079066
13620.0,-3627.744313366572,1039.6267277995833,5896.014478721569,-6.453525418240637,-0.679004713090468,-3.850823952445236
13630.0,-3692.068805387829,1032.7762811595037,5857.163696656527,-6.410999295268413,-0.691044810864103,-3.919106720695791
13640.0,-3755.96429927194,1025.8058315823014,5817.632344307653,-6.367728283653499,-0.703004603427276,-3.9869340558324575
13650.0,-3819.4233710608996,1018.7161890909582,5777.425015539878,-6.323717412196774,-0.7148827013121475,-4.054298077793744
13660.0,-3882.4386475158767,1011.5081775560584,5736.546382751778,-6.278971795638455,-0.7266777245464033,-4.121190960369919
13670.0,-3945.002806973669,1004.1826346000302,5695.00119633248,-6.233496634063465,-0.7383883028134863,-4.187604932111723
13680.0,-4007.1085801971467,996.7404114997886,5652.794284109543,-6.187297212296878,-0.7500130756117043,-4.253532277232723
13690.0,-4068.748751219607,989.1823730877959,5609.930550787826,-6.14037889928953,-0.7615506924121969,-4.318965336505175
13700.0,-4129.916158182938,981.5093976515446,5566.41497737944,-6.09274714749388,-0.7729998128157406,-4.383896508149329
13710.0,-4190.603694169485,973.7223768314811,5522.2526206248385,-6.044407492230184,-0.7843591067083794,-4.448318248716027
13720.0,-4250.80430802754,965.8222155173771,5477.448612405118,-5.995365551043047,-0.7956272544158557,-4.512223073962548
13730.0,-4310.511005190346,957.809831743164,5432.008159145587,-5.945627023048442,-0.8068029468568289,-4.575603559721541
13740.0,-4369.71684848851,949.6861565802404,5385.936541210687,-5.895197688271267,-0.8178848856948631,-4.638452342762998
13750.0,-4428.414958955771,941.4521340292666,5339.239112290327,-5.84408340697351,-0.8288717834891636,-4.700762121649108
13760.0,-4486.598516627981,933.1087209104572,5291.9212987777055,-5.792290118973118,-0.8397623638440485,-4.762525657581971
13770.0,-4544.260761335234,924.6568867523857,5243.988599138688,-5.739823842953625,-0.8505553615571338,-4.823735775243985
13780.0,-4601.394993487053,916.0976136793147,5195.446583272825,-5.686690675764643,-0.861249522766221,-4.884385363630889
13790.0,-4657.994574850527,907.4318962970615,5146.30089186607,-5.632896791713273,-0.871843605094862,-4.944467376877309
13800.0,-4714.0529293213185,898.6607415774174,5096.5572357352785,-5.578448441846551,-0.882336377796593,-5.003974835074739
13810.0,-4769.563543687458,889.7851687411296,5046.221395164575,-5.523351953224974,-0.8927266218978136,-5.062900825081853
