Time (s),x (km),y (km),z (km),vx (km/s),vy (km/s),vz (km/s)
320.0,6600.606416188131,411.81807939579323,2335.533867585221,-2.5494975272512885,1.2357441445244108,7.0082508951174844
330.0,6575.111440915618,424.1755208410374,2405.616376536396,-2.625753819744236,1.230986442286739,6.98126865401658
340.0,6548.853902718176,436.48538526390473,2475.4290630765618,-2.7017000825559796,1.2260869746695613,6.953482421768138
350.0,6521.836901892616,448.74625501060035,2544.9638872942432,-2.777327490370733,1.221046358597361,6.924895697121237
360.0,6494.063626988909,460.956718596574,2614.2128442654553,-2.8526272566878212,1.2158652280897642,6.8955120757762955
370.0,6465.537354422031,473.11537087747166,2683.167965023218,-2.9275906350027707,1.2105442341993802,6.865335250032545
380.0,6436.261448072003,485.2208132194654,2751.8213175235437,-3.0022089199869377,1.2050840449468379,6.83436900841961
390.0,6406.239358872134,497.27165366893377,2820.16500760774,-3.0764734486654066,1.1994853452530083,6.802617235313117
400.0,6375.47462438548,509.26650712146386,2888.191179960871,-3.1503756015929008,1.1937488368684044,6.7700839105343045
410.0,6343.970868369551,521.2039954901479,2955.8920190662143,-3.2239068040274352,1.1878752382997508,6.736773108933583
420.0,6311.731800329277,533.0827478731454,3023.25975015555,-3.2970585271014436,1.1818652847337188,6.702688999958005
430.0,6278.761215058262,544.9014007204826,3090.28664015513,-3.3698222889901115,1.1757197279578153,6.667835847202618
440.0,6245.06299216836,556.6585980000608,3156.964998627156,-3.442189656076638,1.1694393362784297,6.632218007945671
450.0,6210.641095607593,568.352991362845,3223.287178706613,-3.514152244114155,1.1630248944360246,6.595839932667652
460.0,6175.499573166452,579.9832403072054,3289.2455780332893,-3.585701719384031,1.1564772035174757,6.558706164554135
470.0,6139.642555972612,591.5480123423802,3354.8326396788307,-3.65682979985027,1.1497970808655542,6.520821338982425
480.0,6103.07425797411,603.0459831510357,3420.040853068655,-3.7275282563097414,1.142985359985551,6.482190182992014
490.0,6065.798975411012,614.4758367508912,3484.862754898575,-3.7977889135379406,1.1360428904490452,6.442817514738808
500.0,6027.821086275632,625.8362656553816,3549.2909300459633,-3.8676036514300196,1.1289705377948145,6.40270824293317
510.0,5989.145049761332,637.1259710333297,3613.318012475295,-3.9369644061367857,1.1217691834268895,6.361867366261767
520.0,5949.775405699965,648.3436628675986,3676.9366861379126,-4.005863171195394,1.1144397245097586,6.320299972793229
530.0,5909.716773988011,659.4880601126962,3740.139685865845,-4.07429199865444,1.1069830738607225,6.278011239367674
540.0,5868.973854001466,670.5578908513033,3802.919798259522,-4.142243000193175,1.0994001598394039,6.235006430970087
550.0,5827.551423999534,681.5518924496973,3865.269862569223,-4.209708348234553,1.0916919262344216,6.191290900087615
560.0,5785.454340517188,692.4688117120417,3927.1827715700992,-4.2766802770518115,1.0838593321472325,6.146870086050796
570.0,5742.68753774667,703.3074050335139,3988.6514724306066,-4.343151083868314,1.0759033518731491,6.10174951435879
580.0,5699.256026907988,714.0664385522454,4049.6689675741945,-4.409113129950354,1.0678249747795445,6.055934795988635
590.0,5655.164895608485,724.7446883000408,4110.228315534081,-4.474558841692642,1.059625205181251,6.009431626688599
600.0,5610.419307191558,735.3409403518533,4170.3226318009665,-4.53948071169617,1.0513050622131652,5.962245786255698
610.0,5565.024500074596,745.853990973985,4229.945089663524,-4.603871299838181,1.0428655797000737,5.9143831377974285
620.0,5518.985787076214,756.2826467709857,4289.088921041499,-4.6677232343339465,1.0343078060237065,5.8658496269777975
630.0,5472.308554732875,766.6257248312228,4347.747417311277,-4.731029212790068,1.0256328039870395,5.816651281247742
640.0,5424.998262604974,776.8820528710932,4405.913930123755,-4.793782003249006,1.0168416506758549,5.766794209059999
650.0,5377.060442572484,787.0504693778516,4463.581872214355,-4.855974445224563,1.0079354373175786,5.716284599068539
660.0,5328.500698120239,797.1298237510275,4520.74471820504,-4.9175994507280265,0.9989152691374141,5.665128719312654
