Time (s),x (km),y (km),z (km),vx (km/s),vy (km/s),vz (km/s)
2160.0,-4810.766236571164,882.9895450783595,5007.6815241910945,-5.48159516095533,-0.9005471414401874,-5.107253186066032
2170.0,-4865.301599664458,873.93294248202,4956.31901304706,-5.425371832854108,-0.9107558368667116,-5.165149563074462
2180.0,-4919.271571620459,864.7747811374414,4904.380533736166,-5.3685180285543845,-0.9208586943876884,-5.222445703895032
2190.0,-4972.669880651022,855.5161253041905,4851.872121970324,-5.31104035497138,-0.9308545399621222,-5.279134950211705
2200.0,-5025.4903214002925,846.1580509201784,4798.7998796926095,-5.252945491519359,-0.9407422119847487,-5.335210714234937
2210.0,-5077.726755665821,836.7016454766274,4745.169974368172,-5.1942401893354395,-0.9505205614210228,-5.390666479467232
2220.0,-5129.373113111882,827.1480078916944,4690.988638267515,-5.134931270495044,-0.9601884519406464,-5.445495801460408
2230.0,-5180.423391974894,817.4982483827673,4636.262167742254,-5.0750256272191105,-0.9697447600496208,-5.499692308564508
2240.0,-5230.871659760879,807.7534883374481,4580.996922493423,-5.014530221073165,-0.9791883752208048,-5.55324970266823
2250.0,-5280.71205393487,797.9148601832371,4525.199324832425,-4.953452082158323,-0.9885182000229689,-5.606161759930831
2260.0,-5329.938782602185,787.9835072559357,4468.8758589347,-4.891798308294328,-0.9977331502483243,-5.658422331505383
2270.0,-5378.546125181503,777.9605836667803,4412.033070086203,-4.829576064194728,-1.0068321550385195,-5.710025344253326
2280.0,-5426.52843306964,767.8472541683243,4354.677563922795,-4.76679258063427,-1.0158141570090815,-5.760964801450212
2290.0,-5473.880130297971,757.644694019084,4296.816005662598,-4.7034551536086235,-1.024678112372293,-5.811234783482591
2300.0,-5520.595714180394,747.3540888469627,4238.455119331447,-4.6395711434865206,-1.0334229910584902,-5.860829448535896
2310.0,-5566.669755952809,736.976634511471,4179.601686981494,-4.575147974154414,-1.0420477768357659,-5.909743033273342
2320.0,-5612.096901403969,726.5135369647571,4120.262547903077,-4.510193132153767,-1.0505514674280632,-5.957969853505649
2330.0,-5656.871871497701,715.9660121114641,4060.44459782993,-4.444714165811042,-1.0589330746316492,-6.005504304851606
2340.0,-5700.989462986366,705.335285667432,4000.154788137845,-4.378718684360522,-1.0671916244299529,-6.052340863389349
2350.0,-5744.444549015527,694.6225930172582,3939.4001250368565,-4.312214357060058,-1.075326157106754,-6.098474086298283
2360.0,-5787.232079719732,683.8291790707352,3878.1876687570575,-4.2452089122998276,-1.0833357273577107,-6.143898612491585
2370.0,-5829.347082809354,672.9562981181814,3816.5245327281414,-4.1777101367042295,-1.0912194044002117,-6.188609163239213
2380.0,-5870.784664148412,662.0052136846806,3754.4178827527576,-4.109725874227015,-1.09897627208154,-6.2326005427813325
2390.0,-5911.540008323315,650.9771983832508,3691.8749361737846,-4.041264025239747,-1.1066054289853402,-6.275867638932117
2400.0,-5951.608379202455,639.8735337669538,3628.9029610356088,-3.9723325456137135,-1.114105988536369,-6.318405423673819
2410.0,-5990.985120486584,628.6955101799686,3565.5092752395144,-3.9029394457953837,-1.121477079103523,-6.3602089537410755
2420.0,-6029.665656249918,617.4444266076418,3501.70124569328,-3.833092789875523,-1.12871784410113,-6.401273371195352
2430.0,-6067.645491471903,606.1215905255342,3437.4862874550786,-3.7628006946520824,-1.1358274420884924,-6.4415939039894825
